image,det_idx,x1,y1,x2,y2,orig_count,primary_cls,primary_conf,pose_overlap,clip_pred,clip_conf,final_conf,action,notes
20220118_125503-623_jpg.rf.aecaee010ad11b2f4746e30e052f9acf.jpg,2,107,107,154,123,2,1,0.8074118494987488,0.0,0,0.61865234375,0.6082,low_conf,
20220118_125503-623_jpg.rf.cfa6acce5848bf4c69a6c30b17d9b020.jpg,1,43,100,81,129,2,0,0.8533360362052917,0.0,0,0.96533203125,0.7051,low_conf,
20220118_125503-623_jpg.rf.cfa6acce5848bf4c69a6c30b17d9b020.jpg,2,84,105,132,128,2,1,0.8520783185958862,0.0,0,0.6689453125,0.6450,low_conf,
20220118_125503-624_jpg.rf.d7c154833d4efc62dcf1fb1bce99915a.jpg,1,48,91,82,113,2,0,0.8440662622451782,0.0,0,0.947265625,0.6959,low_conf,
20220118_125503-624_jpg.rf.d7c154833d4efc62dcf1fb1bce99915a.jpg,2,88,108,131,123,2,1,0.7781745195388794,0.0,0,0.732421875,0.6134,low_conf,
20220118_125503-626_jpg.rf.010fbf693a29d2733bd383c95615890c.jpg,1,105,106,156,134,2,1,0.8705074787139893,0.0,0,0.83984375,0.6903,low_conf,
20220118_125503-626_jpg.rf.010fbf693a29d2733bd383c95615890c.jpg,2,159,102,193,131,2,0,0.8542678356170654,0.0,0,0.84814453125,0.6822,low_conf,
20220118_125503-628_jpg.rf.a0f4bb489988dc06543ed218374c9d86.jpg,1,105,102,155,130,2,1,0.8803480863571167,0.0,0,0.97314453125,0.7228,low_conf,
20220118_125503-628_jpg.rf.a0f4bb489988dc06543ed218374c9d86.jpg,2,149,76,186,104,2,0,0.8285255432128906,0.0,0,0.9482421875,0.6868,low_conf,
20220118_125503-628_jpg.rf.cc4973d79d703954a64f62cda2f44f4d.jpg,1,105,105,155,131,2,1,0.885003924369812,0.0,0,0.96826171875,0.7247,low_conf,
20220118_125503-628_jpg.rf.cc4973d79d703954a64f62cda2f44f4d.jpg,2,152,82,188,109,2,0,0.827510416507721,0.0,0,0.97412109375,0.6913,low_conf,
20220118_125503-635_jpg.rf.3698ea86c1da54bf0fafbd27ecf28835.jpg,1,90,109,139,130,2,1,0.8861021995544434,0.0,0,0.8671875,0.7051,low_conf,
20220118_125503-635_jpg.rf.3698ea86c1da54bf0fafbd27ecf28835.jpg,2,54,89,87,112,2,0,0.8658591508865356,0.0,0,0.9306640625,0.7056,low_conf,
20220118_125503-636_jpg.rf.61e95bd9a38199e8799b35be7898121c.jpg,1,91,110,141,130,2,1,0.8736690878868103,0.0,0,0.8310546875,0.6904,low_conf,
20220118_125503-636_jpg.rf.61e95bd9a38199e8799b35be7898121c.jpg,2,53,89,87,112,2,0,0.8501045107841492,0.0,0,0.955078125,0.7011,low_conf,
20220118_125503-637_jpg.rf.52b81a3e569f7b38bf389b4c3749bf6b.jpg,1,90,104,143,134,2,1,0.8880980014801025,0.0,0,0.81982421875,0.6968,low_conf,
20220118_125503-637_jpg.rf.52b81a3e569f7b38bf389b4c3749bf6b.jpg,2,56,74,95,105,2,0,0.868407130241394,0.0,0,0.953125,0.7117,low_conf,
20220118_125503-637_jpg.rf.baef0b5e51a6bd4105725d2f7b051e28.jpg,1,97,108,147,132,2,1,0.8909390568733215,0.0,0,0.84814453125,0.7042,low_conf,
20220118_125503-637_jpg.rf.baef0b5e51a6bd4105725d2f7b051e28.jpg,2,152,89,188,115,2,0,0.867570161819458,0.0,0,0.935546875,0.7077,low_conf,
20220118_125503-640_jpg.rf.a49609ef7d49e33cb8e0b737ad3dd4eb.jpg,1,96,108,148,134,2,1,0.8912118077278137,0.0,0,0.80322265625,0.6954,low_conf,
20220118_125503-640_jpg.rf.a49609ef7d49e33cb8e0b737ad3dd4eb.jpg,2,154,90,195,117,2,0,0.8722905516624451,0.0,0,0.87255859375,0.6979,low_conf,
20220118_125503-640_jpg.rf.ea936e96fc1206493341af60824ac7d5.jpg,1,92,109,141,132,2,1,0.897593080997467,0.0,0,0.7958984375,0.6977,low_conf,
20220118_125503-640_jpg.rf.ea936e96fc1206493341af60824ac7d5.jpg,2,46,84,87,109,2,0,0.8932479619979858,0.0,0,0.841796875,0.7043,low_conf,
20220118_125503-640_jpg.rf.f6a6f9e65bfb5fad4655987023b2f543.jpg,1,96,105,148,137,2,1,0.8768049478530884,0.0,0,0.71875,0.6698,low_conf,
20220118_125503-640_jpg.rf.f6a6f9e65bfb5fad4655987023b2f543.jpg,2,154,94,199,129,2,0,0.8617595434188843,0.0,0,0.900390625,0.6971,low_conf,
20220118_125503-643_jpg.rf.4db837264ac99a142b77b239ad36c058.jpg,1,94,106,146,136,2,1,0.8839424848556519,0.0,0,0.662109375,0.6628,low_conf,
20220118_125503-643_jpg.rf.4db837264ac99a142b77b239ad36c058.jpg,2,155,90,201,121,2,0,0.8715398907661438,0.0,0,0.90869140625,0.7047,low_conf,
20220118_125503-643_jpg.rf.784243c981e51209015e440b89d8c0d6.jpg,1,95,110,145,132,2,1,0.8900175094604492,0.0,0,0.79296875,0.6926,low_conf,
20220118_125503-643_jpg.rf.784243c981e51209015e440b89d8c0d6.jpg,2,155,86,197,110,2,0,0.8813737034797668,0.0,0,0.90869140625,0.7106,low_conf,
20220118_125503-643_jpg.rf.c075a4f8a05a0c4d9e258e9cffded644.jpg,1,93,109,144,132,2,1,0.8875189423561096,0.0,0,0.94091796875,0.7207,low_conf,
20220118_125503-643_jpg.rf.c075a4f8a05a0c4d9e258e9cffded644.jpg,2,43,82,85,106,2,0,0.8761736154556274,0.0,0,0.931640625,0.7120,low_conf,
20220118_125503-644_jpg.rf.4ee02749ed9d7e1f2c94fdd7d7a0e06c.jpg,1,95,109,143,132,2,1,0.896985650062561,0.0,0,0.7880859375,0.6958,low_conf,
20220118_125503-644_jpg.rf.4ee02749ed9d7e1f2c94fdd7d7a0e06c.jpg,2,43,83,85,106,2,0,0.8729888200759888,0.0,0,0.66552734375,0.6569,low_conf,
20220118_125503-644_jpg.rf.fe6e97a243b85a5d66454b60229519a0.jpg,1,95,107,146,135,2,1,0.8832780122756958,0.0,0,0.73095703125,0.6762,low_conf,
20220118_125503-644_jpg.rf.fe6e97a243b85a5d66454b60229519a0.jpg,2,156,89,201,117,2,0,0.8711791038513184,0.0,0,0.8173828125,0.6862,low_conf,
20220118_125503-648_jpg.rf.1423a6f22d2fbf2e2a9babb6891ab18a.jpg,1,94,105,144,134,2,1,0.8906531929969788,0.0,0,0.91748046875,0.7179,low_conf,
20220118_125503-648_jpg.rf.1423a6f22d2fbf2e2a9babb6891ab18a.jpg,2,43,74,91,99,2,0,0.8722625970840454,0.0,0,0.67578125,0.6585,low_conf,
20220118_125503-648_jpg.rf.b9c4f3834cb7783e3b52d2f28dca1b99.jpg,1,155,86,203,111,2,0,0.878447413444519,0.0,0,0.82666015625,0.6924,low_conf,
20220118_125503-648_jpg.rf.b9c4f3834cb7783e3b52d2f28dca1b99.jpg,2,95,107,146,133,2,1,0.8671701550483704,0.0,0,0.6259765625,0.6455,low_conf,
20220118_125503-648_jpg.rf.f4f9153a973509fe78e919fa84afbfd0.jpg,1,94,109,144,131,2,1,0.8994122743606567,0.0,0,0.810546875,0.7018,low_conf,
20220118_125503-648_jpg.rf.f4f9153a973509fe78e919fa84afbfd0.jpg,2,40,84,85,104,2,0,0.868625819683075,0.0,0,0.94580078125,0.7103,low_conf,
20220118_125503-649_jpg.rf.4b40d2e53546ef0ed5ecc143f85680fa.jpg,1,94,108,144,132,2,1,0.8991940021514893,0.0,0,0.896484375,0.7188,low_conf,
20220118_125503-649_jpg.rf.4b40d2e53546ef0ed5ecc143f85680fa.jpg,2,38,87,85,108,2,0,0.8879863619804382,0.0,0,0.7744140625,0.6877,low_conf,
20220118_125503-649_jpg.rf.62abe4c4d4e7505f6de7bbd219addd46.jpg,1,94,107,146,133,2,1,0.8895406126976013,0.0,0,0.865234375,0.7068,low_conf,
20220118_125503-649_jpg.rf.62abe4c4d4e7505f6de7bbd219addd46.jpg,2,36,87,85,115,2,0,0.8791770339012146,0.0,0,0.69580078125,0.6667,low_conf,
20220118_125503-649_jpg.rf.bc24a3203fac195aaf50f83e6471cf35.jpg,1,34,90,84,120,2,0,0.8880397081375122,0.0,0,0.87744140625,0.7083,low_conf,
20220118_125503-649_jpg.rf.bc24a3203fac195aaf50f83e6471cf35.jpg,2,93,104,146,135,2,1,0.8767827749252319,0.0,0,0.6298828125,0.6520,low_conf,
20220118_125503-650_jpg.rf.0fd4a16f6c996a74a34026528c4e8588.jpg,1,94,109,144,131,2,1,0.9002999663352966,0.0,0,0.8310546875,0.7064,low_conf,
20220118_125503-650_jpg.rf.0fd4a16f6c996a74a34026528c4e8588.jpg,2,39,84,86,104,2,0,0.867667555809021,0.0,0,0.9150390625,0.7036,low_conf,
20220118_125503-652_jpg.rf.3283f2e933bedb78dfc00d4f1b4e9497.jpg,1,95,109,145,132,2,1,0.8745794296264648,0.0,0,0.763671875,0.6775,low_conf,
20220118_125503-652_jpg.rf.3283f2e933bedb78dfc00d4f1b4e9497.jpg,2,150,82,198,104,2,0,0.8590912818908691,0.0,0,0.97021484375,0.7095,low_conf,
20220118_125503-652_jpg.rf.91b1b933e32c40265338d0efb07a50b7.jpg,1,155,90,203,119,2,0,0.8977862596511841,0.0,0,0.8173828125,0.7021,low_conf,
20220118_125503-652_jpg.rf.91b1b933e32c40265338d0efb07a50b7.jpg,2,94,105,146,134,2,1,0.8639209866523743,0.0,0,0.83544921875,0.6854,low_conf,
20220118_125503-654_jpg.rf.7041ef69ef04d7a61706310f6e0acd5c.jpg,1,94,110,143,132,2,1,0.8994767069816589,0.0,0,0.84375,0.7084,low_conf,
20220118_125503-654_jpg.rf.7041ef69ef04d7a61706310f6e0acd5c.jpg,2,42,85,89,107,2,0,0.8960838913917542,0.0,0,0.71533203125,0.6807,low_conf,
20220118_125503-654_jpg.rf.7cd1d6405531aecb46b9f40f91261458.jpg,1,36,94,85,126,2,0,0.8916835784912109,0.0,0,0.97021484375,0.7291,low_conf,
20220118_125503-654_jpg.rf.7cd1d6405531aecb46b9f40f91261458.jpg,2,92,105,145,136,2,1,0.8706384897232056,0.0,1,0.51171875,0.6247,low_conf,
20220118_125503-654_jpg.rf.c4617aa096769d2d5fd0b0b8b11eecf1.jpg,1,95,107,146,136,2,1,0.8813562989234924,0.0,0,0.6689453125,0.6626,low_conf,
20220118_125503-654_jpg.rf.c4617aa096769d2d5fd0b0b8b11eecf1.jpg,2,153,92,202,121,2,0,0.8755601048469543,0.0,0,0.931640625,0.7117,low_conf,
20220118_125503-655_jpg.rf.2e888b514463978a5da895d19f6f8abd.jpg,1,144,73,193,104,2,0,0.8763115406036377,0.0,0,0.69921875,0.6656,low_conf,
20220118_125503-655_jpg.rf.2e888b514463978a5da895d19f6f8abd.jpg,2,95,105,147,137,2,1,0.8695819973945618,0.0,0,0.87890625,0.6975,low_conf,
20220118_125503-655_jpg.rf.7b109fed0368487c05350b88c6e17865.jpg,1,95,108,146,134,2,1,0.8794609308242798,0.0,0,0.751953125,0.6781,low_conf,
20220118_125503-655_jpg.rf.7b109fed0368487c05350b88c6e17865.jpg,2,149,80,196,108,2,0,0.8760513663291931,0.0,0,0.76611328125,0.6789,low_conf,
20220118_125503-655_jpg.rf.b34fd170b60da114a3662526a099d05a.jpg,1,147,77,196,107,2,0,0.89278244972229,0.0,0,0.80322265625,0.6963,low_conf,
20220118_125503-655_jpg.rf.b34fd170b60da114a3662526a099d05a.jpg,2,95,107,147,136,2,1,0.8803212642669678,0.0,0,0.76611328125,0.6814,low_conf,
20220118_125503-658_jpg.rf.63ada6336f4dcd3e41d1dedb8b4333bc.jpg,1,93,108,144,135,2,1,0.8989367485046387,0.0,0,0.77734375,0.6948,low_conf,
20220118_125503-658_jpg.rf.63ada6336f4dcd3e41d1dedb8b4333bc.jpg,2,40,91,89,120,2,0,0.8885383605957031,0.0,0,0.96533203125,0.7262,low_conf,
20220118_125503-658_jpg.rf.c04f36ef621150cfdd12569310348046.jpg,1,42,91,89,115,2,0,0.905693769454956,0.0,0,0.865234375,0.7165,low_conf,
20220118_125503-658_jpg.rf.c04f36ef621150cfdd12569310348046.jpg,2,95,110,144,133,2,1,0.8945621252059937,0.0,0,0.763671875,0.6895,low_conf,
20220118_125503-662_jpg.rf.451dfcd28181874a3f1ee63a773d925f.jpg,1,95,106,145,137,2,1,0.8855111002922058,0.0,0,0.822265625,0.6958,low_conf,
20220118_125503-662_jpg.rf.451dfcd28181874a3f1ee63a773d925f.jpg,2,52,73,103,102,2,0,0.8713706135749817,0.0,0,0.8056640625,0.6840,low_conf,
20220118_125503-662_jpg.rf.d0952fabeee051b0a313ae8d212f0700.jpg,1,96,109,145,133,2,1,0.9017650485038757,0.0,0,0.73388671875,0.6878,low_conf,
20220118_125503-662_jpg.rf.d0952fabeee051b0a313ae8d212f0700.jpg,2,48,84,96,105,2,0,0.846226692199707,0.0,0,0.740234375,0.6558,low_conf,
20220118_125503-662_jpg.rf.e583e8411fd6c69efae0b7e0aec2e0bc.jpg,1,96,105,148,138,2,1,0.8795543313026428,0.0,0,0.85986328125,0.6997,low_conf,
20220118_125503-662_jpg.rf.e583e8411fd6c69efae0b7e0aec2e0bc.jpg,2,41,94,94,125,2,0,0.8716922402381897,0.0,0,0.861328125,0.6953,low_conf,
20220118_125503-663_jpg.rf.c25570042cb18c85ad8c84ca658fe80f.jpg,1,91,104,144,135,2,1,0.8803017139434814,0.0,0,0.72509765625,0.6732,low_conf,
20220118_125503-663_jpg.rf.c25570042cb18c85ad8c84ca658fe80f.jpg,2,144,88,197,116,2,0,0.8598998188972473,0.0,0,0.71875,0.6597,low_conf,
20220118_125503-663_jpg.rf.f82b154d342e41471b6ab4a4fa8b8f67.jpg,1,42,88,95,117,2,0,0.8774299025535583,0.0,0,0.87060546875,0.7006,low_conf,
20220118_125503-663_jpg.rf.f82b154d342e41471b6ab4a4fa8b8f67.jpg,2,96,105,148,136,2,1,0.8687537312507629,0.0,0,0.6298828125,0.6472,low_conf,
20220118_125503-664_jpg.rf.0f77c818871e332eea638c916cd624ae.jpg,1,93,106,143,137,2,1,0.8860403895378113,0.0,0,0.94482421875,0.7206,low_conf,
20220118_125503-664_jpg.rf.0f77c818871e332eea638c916cd624ae.jpg,2,133,62,180,98,2,0,0.8740773797035217,0.0,0,0.87060546875,0.6986,low_conf,
20220118_125503-664_jpg.rf.458a85da6b5be529d72050ca5a824d0b.jpg,1,92,105,144,138,2,1,0.8797776699066162,0.0,0,0.7548828125,0.6788,low_conf,
20220118_125503-664_jpg.rf.458a85da6b5be529d72050ca5a824d0b.jpg,2,131,61,178,98,2,0,0.8744040131568909,0.0,0,0.98681640625,0.7220,low_conf,
20220118_125503-664_jpg.rf.cea1bc6af271d776310364646ee36b2b.jpg,1,97,109,147,132,2,1,0.9004341959953308,0.0,0,0.71240234375,0.6827,low_conf,
20220118_125503-664_jpg.rf.cea1bc6af271d776310364646ee36b2b.jpg,2,52,79,96,105,2,0,0.8743144273757935,0.0,0,0.88232421875,0.7011,low_conf,
20220118_125503-665_jpg.rf.ad1f83c5c67424d319acf5ab5ba1b962.jpg,1,91,105,143,137,2,1,0.879813015460968,0.0,0,0.86865234375,0.7016,low_conf,
20220118_125503-665_jpg.rf.ad1f83c5c67424d319acf5ab5ba1b962.jpg,2,137,61,175,99,2,0,0.8773475885391235,0.0,0,0.9072265625,0.7079,low_conf,
20220118_125503-665_jpg.rf.ca53df3c24d036c11c7e934d27ddcde9.jpg,1,68,58,106,96,2,0,0.8812934756278992,0.0,0,0.9306640625,0.7149,low_conf,
20220118_125503-665_jpg.rf.ca53df3c24d036c11c7e934d27ddcde9.jpg,2,97,105,149,137,2,1,0.8742804527282715,0.0,0,0.7548828125,0.6755,low_conf,
20220118_125503-665_jpg.rf.d3257560841d6f192b2d149e9f806f99.jpg,1,92,106,144,139,2,1,0.8905518054962158,0.0,0,0.740234375,0.6824,low_conf,
20220118_125503-665_jpg.rf.d3257560841d6f192b2d149e9f806f99.jpg,2,133,58,172,97,2,0,0.8877406716346741,0.0,0,0.97216796875,0.7271,low_conf,
20220118_125503-666_jpg.rf.172c47efa38f50f47567832f0b395f87.jpg,1,99,110,148,131,2,1,0.8943324685096741,0.0,0,0.85205078125,0.7070,low_conf,
20220118_125503-666_jpg.rf.172c47efa38f50f47567832f0b395f87.jpg,2,65,67,95,100,2,0,0.8836022019386292,0.0,0,0.94873046875,0.7199,low_conf,
20220118_125503-671_jpg.rf.65d31a8cd87eee7b3d2b3114275b606e.jpg,1,100,106,151,134,2,1,0.8925938010215759,0.0,0,0.89306640625,0.7142,low_conf,
20220118_125503-671_jpg.rf.65d31a8cd87eee7b3d2b3114275b606e.jpg,2,54,58,109,90,2,0,0.8901070952415466,0.0,0,0.9150390625,0.7171,low_conf,
20220118_125503-671_jpg.rf.8aae12020ba75a35144bfeaf001b0d5d.jpg,1,126,55,183,90,2,0,0.8840359449386597,0.0,0,0.96044921875,0.7225,low_conf,
20220118_125503-671_jpg.rf.8aae12020ba75a35144bfeaf001b0d5d.jpg,2,89,106,140,136,2,1,0.8787689208984375,0.0,0,0.88427734375,0.7041,low_conf,
20220118_125503-671_jpg.rf.ea1d341d507582419285fbef295af725.jpg,1,100,106,151,133,2,1,0.9009180068969727,0.0,0,0.91357421875,0.7233,low_conf,
20220118_125503-671_jpg.rf.ea1d341d507582419285fbef295af725.jpg,2,44,67,100,101,2,0,0.8947978615760803,0.0,0,0.98779296875,0.7344,low_conf,
20220118_125503-672_jpg.rf.14800cf587bf711ac9cbea510e25bf05.jpg,1,101,108,150,132,2,1,0.8952330946922302,0.0,0,0.89013671875,0.7152,low_conf,
20220118_125503-672_jpg.rf.14800cf587bf711ac9cbea510e25bf05.jpg,2,54,60,106,90,2,0,0.8917408585548401,0.0,0,0.880859375,0.7112,low_conf,
20220118_125503-672_jpg.rf.6f791bfea9de3eb88c051d0884054eb1.jpg,1,143,68,198,106,2,0,0.9137633442878723,0.0,0,0.94091796875,0.7364,low_conf,
20220118_125503-672_jpg.rf.6f791bfea9de3eb88c051d0884054eb1.jpg,2,87,102,140,133,2,1,0.8904557824134827,0.0,0,0.63720703125,0.6617,low_conf,
20220118_125503-672_jpg.rf.e1ecc08d434f3c20f0089e9cab11515e.jpg,1,42,69,99,106,2,0,0.8972034454345703,0.0,0,0.78515625,0.6954,low_conf,
20220118_125503-672_jpg.rf.e1ecc08d434f3c20f0089e9cab11515e.jpg,2,100,103,152,133,2,1,0.8817030787467957,0.0,0,0.82666015625,0.6944,low_conf,
20220118_125503-675_jpg.rf.0698fcf42226f15abd053c7557dbe11d.jpg,1,136,66,186,94,2,0,0.8839719295501709,0.0,0,0.79296875,0.6890,low_conf,
20220118_125503-675_jpg.rf.0698fcf42226f15abd053c7557dbe11d.jpg,2,87,106,128,129,2,1,0.8580416440963745,0.0,0,0.70556640625,0.6559,low_conf,
20220118_125503-675_jpg.rf.b9e5f4354f588d194eb74f0cb3654a95.jpg,1,55,62,106,93,2,0,0.8991044759750366,0.0,0,0.955078125,0.7305,low_conf,
20220118_125503-675_jpg.rf.b9e5f4354f588d194eb74f0cb3654a95.jpg,2,110,108,154,129,2,1,0.8647885322570801,0.0,1,0.60009765625,0.6389,low_conf,
20220118_125503-675_jpg.rf.eafcf36e60adb1d42adf1ed44b01ea1d.jpg,1,46,67,100,104,2,0,0.9060073494911194,0.0,0,0.99609375,0.7428,low_conf,
20220118_125503-675_jpg.rf.eafcf36e60adb1d42adf1ed44b01ea1d.jpg,2,110,101,154,131,2,1,0.8782246112823486,0.0,0,0.5234375,0.6316,low_conf,
20220118_125503-676_jpg.rf.15e7d413b2413fa1cacb0505f8bca2da.jpg,1,55,65,106,94,2,0,0.8951976299285889,0.0,0,0.9794921875,0.7330,low_conf,
20220118_125503-676_jpg.rf.15e7d413b2413fa1cacb0505f8bca2da.jpg,2,116,106,156,127,2,1,0.8357269763946533,0.0,0,0.7548828125,0.6524,low_conf,
20220118_125503-679_jpg.rf.d3f4423782402a8b19a40c2559c6309e.jpg,1,54,67,105,99,2,0,0.8934684991836548,0.0,0,0.96484375,0.7290,low_conf,
20220118_125503-679_jpg.rf.d3f4423782402a8b19a40c2559c6309e.jpg,2,131,97,158,121,2,1,0.8450188636779785,0.0,0,0.9228515625,0.6916,low_conf,
20220118_125503-679_jpg.rf.ef0169e9b65aa9f3a412cdba1b29434a.jpg,1,56,67,106,97,2,0,0.9000668525695801,0.0,0,0.8310546875,0.7063,low_conf,
20220118_125503-679_jpg.rf.ef0169e9b65aa9f3a412cdba1b29434a.jpg,2,131,99,158,123,2,1,0.8203750252723694,0.0,0,0.91943359375,0.6761,low_conf,
20220118_125503-680_jpg.rf.02743a6aabaf3a40b74edc3b3af90604.jpg,1,119,55,174,95,2,0,0.8871224522590637,0.0,0,0.8154296875,0.6954,low_conf,
20220118_125503-680_jpg.rf.02743a6aabaf3a40b74edc3b3af90604.jpg,2,72,100,103,130,2,1,0.8552507162094116,0.0,0,0.865234375,0.6862,low_conf,
20220118_125503-680_jpg.rf.39757ca4c52e81952a84c39662a8c283.jpg,1,119,55,174,95,2,0,0.8917114734649658,0.0,0,0.85205078125,0.7054,low_conf,
20220118_125503-680_jpg.rf.39757ca4c52e81952a84c39662a8c283.jpg,2,73,101,103,130,2,1,0.8481490612030029,0.0,0,0.85009765625,0.6789,low_conf,
20220118_125503-683_jpg.rf.515991a9581a6d7a7c4862239ac78064.jpg,1,117,58,171,97,2,0,0.8840523958206177,0.0,0,0.7744140625,0.6853,low_conf,
20220118_125503-683_jpg.rf.515991a9581a6d7a7c4862239ac78064.jpg,2,70,98,96,128,2,1,0.8495340943336487,0.0,0,0.896484375,0.6890,low_conf,
20220118_125503-683_jpg.rf.8658c837446e27aefc8aa38aea29c061.jpg,1,63,68,111,97,2,0,0.8899359107017517,0.0,0,0.6298828125,0.6599,low_conf,
20220118_125503-683_jpg.rf.8658c837446e27aefc8aa38aea29c061.jpg,2,143,91,164,118,2,1,0.8663600087165833,0.0,0,0.93359375,0.7065,low_conf,
20220118_125503-684_jpg.rf.2f3ae95ec21c6b80951368bbe333feb9.jpg,1,130,71,181,105,2,0,0.8838788866996765,0.0,0,0.7744140625,0.6852,low_conf,
20220118_125503-684_jpg.rf.2f3ae95ec21c6b80951368bbe333feb9.jpg,2,75,88,99,114,2,1,0.8494900465011597,0.0,0,0.91748046875,0.6932,low_conf,
20220118_125503-684_jpg.rf.f2367530bb045135a5c1b3864e133319.jpg,1,131,72,182,107,2,0,0.8869006633758545,0.0,0,0.85791015625,0.7037,low_conf,
20220118_125503-684_jpg.rf.f2367530bb045135a5c1b3864e133319.jpg,2,75,86,100,114,2,1,0.8472915291786194,0.0,0,0.7880859375,0.6660,low_conf,
20220118_125503-687_jpg.rf.1450ec2d321eaf0e5d6ca1afb97fa0d5.jpg,1,73,59,126,98,2,0,0.885323166847229,0.0,0,0.7548828125,0.6822,low_conf,
20220118_125503-687_jpg.rf.1450ec2d321eaf0e5d6ca1afb97fa0d5.jpg,2,143,98,172,129,2,1,0.8426205515861511,0.0,0,0.90966796875,0.6875,low_conf,
20220118_125503-687_jpg.rf.351237308470fb22edd3bb5bfd3dda01.jpg,1,114,59,169,100,2,0,0.8791078329086304,0.0,0,0.9912109375,0.7257,low_conf,
20220118_125503-687_jpg.rf.351237308470fb22edd3bb5bfd3dda01.jpg,2,68,98,96,128,2,1,0.8515701293945312,0.0,0,0.763671875,0.6637,low_conf,
20220118_125503-687_jpg.rf.6520765c22bce921d19ddc1991685159.jpg,1,68,66,117,99,2,0,0.8779813647270203,0.0,0,0.7578125,0.6784,low_conf,
20220118_125503-687_jpg.rf.6520765c22bce921d19ddc1991685159.jpg,2,141,94,169,120,2,1,0.851099967956543,0.0,0,0.89013671875,0.6887,low_conf,
20220118_125503-688_jpg.rf.78dcbf348507994f3ef7246da4d7f525.jpg,1,116,61,169,99,2,0,0.8857600092887878,0.0,0,0.82421875,0.6963,low_conf,
20220118_125503-688_jpg.rf.78dcbf348507994f3ef7246da4d7f525.jpg,2,69,97,100,125,2,1,0.8267224431037903,0.0,0,0.90576171875,0.6772,low_conf,
20220118_125503-692_jpg.rf.5e388ebaa3919ab28fdc6c0d2be9c1a5.jpg,1,119,66,169,99,2,0,0.8811267614364624,0.0,0,0.81298828125,0.6913,low_conf,
20220118_125503-692_jpg.rf.5e388ebaa3919ab28fdc6c0d2be9c1a5.jpg,2,71,98,106,122,2,1,0.8688520193099976,0.0,0,0.87255859375,0.6958,low_conf,
20220118_125503-692_jpg.rf.fc9f55f9136544d0daaeb4de1dd742f5.jpg,1,130,75,182,113,2,0,0.8961866497993469,0.0,0,0.662109375,0.6701,low_conf,
20220118_125503-692_jpg.rf.fc9f55f9136544d0daaeb4de1dd742f5.jpg,2,77,86,115,113,2,1,0.832065224647522,0.0,0,0.931640625,0.6856,low_conf,
20220118_125503-695_jpg.rf.b2ffe8565f67bbeaaacf2b9e7b9cb6d5.jpg,1,61,77,112,112,2,0,0.8906956315040588,0.0,0,0.640625,0.6625,low_conf,
20220118_125503-695_jpg.rf.b2ffe8565f67bbeaaacf2b9e7b9cb6d5.jpg,2,122,91,165,115,2,1,0.8471779823303223,0.0,0,0.91259765625,0.6908,low_conf,
20220118_125503-696_jpg.rf.7b945752b8061ae48da99782a5439fcd.jpg,1,69,75,115,101,2,0,0.8950167298316956,0.0,0,0.9033203125,0.7177,low_conf,
20220118_125503-696_jpg.rf.7b945752b8061ae48da99782a5439fcd.jpg,2,125,99,167,117,2,1,0.8210781216621399,0.0,0,0.71875,0.6364,low_conf,
20220118_125503-696_jpg.rf.8aad1ad4d1b70d3fc7b30e5cb2fd58e2.jpg,1,125,75,172,103,2,0,0.8890320062637329,0.0,0,0.5927734375,0.6520,low_conf,
20220118_125503-696_jpg.rf.8aad1ad4d1b70d3fc7b30e5cb2fd58e2.jpg,2,73,98,115,117,2,1,0.8439493775367737,0.0,0,0.82666015625,0.6717,low_conf,
20220118_125503-696_jpg.rf.e03835b7aa0247e6445c4ec77eb004a1.jpg,1,66,75,114,105,2,0,0.8799024224281311,0.0,0,0.85400390625,0.6987,low_conf,
20220118_125503-696_jpg.rf.e03835b7aa0247e6445c4ec77eb004a1.jpg,2,124,96,166,117,2,1,0.8489100337028503,0.0,0,0.896484375,0.6886,low_conf,
20220118_125503-699_jpg.rf.2c9a5e7ed00daf861447820ea84ad385.jpg,1,122,74,166,100,2,0,0.890690267086029,0.0,0,0.77197265625,0.6888,low_conf,
20220118_125503-699_jpg.rf.2c9a5e7ed00daf861447820ea84ad385.jpg,2,70,102,117,120,2,1,0.8504094481468201,0.0,0,0.87255859375,0.6848,low_conf,
20220118_125503-699_jpg.rf.6850396867c7795a0d3988cae39a72a0.jpg,1,125,77,169,104,2,0,0.8872246742248535,0.0,0,0.77734375,0.6878,low_conf,
20220118_125503-699_jpg.rf.6850396867c7795a0d3988cae39a72a0.jpg,2,71,98,118,117,2,1,0.8493898510932922,0.0,0,0.83740234375,0.6771,low_conf,
20220118_125503-699_jpg.rf.87e878bfd188f6c76d7ef210bc9b1a0f.jpg,1,126,78,170,104,2,0,0.8785784244537354,0.0,0,0.7548828125,0.6781,low_conf,
20220118_125503-699_jpg.rf.87e878bfd188f6c76d7ef210bc9b1a0f.jpg,2,71,98,118,117,2,1,0.8634337186813354,0.0,0,0.7958984375,0.6772,low_conf,
20220118_125503-703_jpg.rf.038086086827d530660276426283988b.jpg,1,72,85,123,117,2,1,0.8719388246536255,0.0,0,0.78271484375,0.6797,low_conf,
20220118_125503-703_jpg.rf.038086086827d530660276426283988b.jpg,2,129,80,165,111,2,0,0.8607801198959351,0.0,0,0.962890625,0.7090,low_conf,
